scheme4,2,2,8,1,7,7,256,256,3,3,0.047648,0.160224,0.7,256,512
scheme4,2,2,32,1,7,7,256,256,3,3,0.055424,0.160352,0.7,256,128
scheme4,2,2,64,1,7,7,256,256,3,3,0.073184,0.159424,0.7,256,64
scheme4,2,2,8,2,7,7,256,256,3,3,0.076704,0.160192,0.7,256,1024
scheme4,2,2,32,2,7,7,256,256,3,3,0.082048,0.160448,0.7,256,256
scheme4,2,2,64,2,7,7,256,256,3,3,0.088320,0.160192,0.7,256,128
scheme4,2,2,8,4,7,7,256,256,3,3,0.126208,0.194688,0.7,256,2048
scheme4,2,2,32,4,7,7,256,256,3,3,0.128160,0.195680,0.7,256,512
scheme4,2,2,64,4,7,7,256,256,3,3,0.131712,0.194880,0.7,256,256
scheme4,2,2,8,8,7,7,256,256,3,3,0.235648,0.331424,0.7,256,4096
scheme4,2,2,32,8,7,7,256,256,3,3,0.230208,0.348576,0.7,256,1024
scheme4,2,2,64,8,7,7,256,256,3,3,0.245152,0.347840,0.7,256,512
scheme4,2,2,8,16,7,7,256,256,3,3,0.445376,0.492736,0.7,256,8192
scheme4,2,2,32,16,7,7,256,256,3,3,0.440128,0.493664,0.7,256,2048
scheme4,2,2,64,16,7,7,256,256,3,3,0.448576,0.496672,0.7,256,1024
scheme4,2,2,8,32,7,7,256,256,3,3,0.863648,0.955936,0.7,256,16384
scheme4,2,2,32,32,7,7,256,256,3,3,0.846304,0.958592,0.7,256,4096
scheme4,2,2,64,32,7,7,256,256,3,3,0.860384,0.950304,0.7,256,2048
scheme4,2,3,8,1,7,7,256,256,3,3,0.039040,0.160352,0.7,256,384
scheme4,2,3,32,1,7,7,256,256,3,3,0.056608,0.160160,0.7,256,96
scheme4,2,3,64,1,7,7,256,256,3,3,0.090784,0.159808,0.7,256,48
scheme4,2,3,8,2,7,7,256,256,3,3,0.063968,0.160544,0.7,256,768
scheme4,2,3,32,2,7,7,256,256,3,3,0.073568,0.160928,0.7,256,192
scheme4,2,3,64,2,7,7,256,256,3,3,0.099552,0.160192,0.7,256,96
scheme4,2,3,8,4,7,7,256,256,3,3,0.104544,0.195328,0.7,256,1536
scheme4,2,3,32,4,7,7,256,256,3,3,0.121600,0.195584,0.7,256,384
scheme4,2,3,64,4,7,7,256,256,3,3,0.123680,0.194016,0.7,256,192
scheme4,2,3,8,8,7,7,256,256,3,3,0.189344,0.345408,0.7,256,3072
scheme4,2,3,32,8,7,7,256,256,3,3,0.196416,0.341600,0.7,256,768
scheme4,2,3,64,8,7,7,256,256,3,3,0.223392,0.347296,0.7,256,384
scheme4,2,3,8,16,7,7,256,256,3,3,0.349568,0.497664,0.7,256,6144
scheme4,2,3,32,16,7,7,256,256,3,3,0.354080,0.496896,0.7,256,1536
scheme4,2,3,64,16,7,7,256,256,3,3,0.371328,0.497568,0.7,256,768
scheme4,2,3,8,32,7,7,256,256,3,3,0.672064,0.954464,0.7,256,12288
scheme4,2,3,32,32,7,7,256,256,3,3,0.663264,0.956512,0.7,256,3072
scheme4,2,3,64,32,7,7,256,256,3,3,0.687840,0.956128,0.7,256,1536
scheme4,2,4,8,1,7,7,256,256,3,3,0.037248,0.160224,0.7,256,256
scheme4,2,4,32,1,7,7,256,256,3,3,0.056896,0.159488,0.7,256,64
scheme4,2,4,64,1,7,7,256,256,3,3,0.095392,0.159584,0.7,256,32
scheme4,2,4,8,2,7,7,256,256,3,3,0.054240,0.160864,0.7,256,512
scheme4,2,4,32,2,7,7,256,256,3,3,0.070848,0.160992,0.7,256,128
scheme4,2,4,64,2,7,7,256,256,3,3,0.106080,0.160160,0.7,256,64
scheme4,2,4,8,4,7,7,256,256,3,3,0.084320,0.195712,0.7,256,1024
scheme4,2,4,32,4,7,7,256,256,3,3,0.090080,0.195648,0.7,256,256
scheme4,2,4,64,4,7,7,256,256,3,3,0.115680,0.195648,0.7,256,128
scheme4,2,4,8,8,7,7,256,256,3,3,0.144896,0.345184,0.7,256,2048
scheme4,2,4,32,8,7,7,256,256,3,3,0.147904,0.332864,0.7,256,512
scheme4,2,4,64,8,7,7,256,256,3,3,0.159264,0.333088,0.7,256,256
scheme4,2,4,8,16,7,7,256,256,3,3,0.265856,0.491296,0.7,256,4096
scheme4,2,4,32,16,7,7,256,256,3,3,0.265376,0.497728,0.7,256,1024
scheme4,2,4,64,16,7,7,256,256,3,3,0.280352,0.491488,0.7,256,512
scheme4,2,4,8,32,7,7,256,256,3,3,0.501504,0.954240,0.7,256,8192
scheme4,2,4,32,32,7,7,256,256,3,3,0.486208,0.954144,0.7,256,2048
scheme4,2,4,64,32,7,7,256,256,3,3,0.515584,0.957184,0.7,256,1024
scheme4,2,5,8,1,7,7,256,256,3,3,0.037472,0.160288,0.7,256,256
scheme4,2,5,32,1,7,7,256,256,3,3,0.062400,0.159488,0.7,256,64
scheme4,2,5,64,1,7,7,256,256,3,3,0.098432,0.159584,0.7,256,32
scheme4,2,5,8,2,7,7,256,256,3,3,0.054368,0.160416,0.7,256,512
scheme4,2,5,32,2,7,7,256,256,3,3,0.072384,0.161376,0.7,256,128
scheme4,2,5,64,2,7,7,256,256,3,3,0.109760,0.160960,0.7,256,64
scheme4,2,5,8,4,7,7,256,256,3,3,0.081408,0.195232,0.7,256,1024
scheme4,2,5,32,4,7,7,256,256,3,3,0.096640,0.194784,0.7,256,256
scheme4,2,5,64,4,7,7,256,256,3,3,0.113408,0.194592,0.7,256,128
scheme4,2,5,8,8,7,7,256,256,3,3,0.148064,0.343264,0.7,256,2048
scheme4,2,5,32,8,7,7,256,256,3,3,0.161472,0.328416,0.7,256,512
scheme4,2,5,64,8,7,7,256,256,3,3,0.169472,0.328576,0.7,256,256
scheme4,2,5,8,16,7,7,256,256,3,3,0.267104,0.486656,0.7,256,4096
scheme4,2,5,32,16,7,7,256,256,3,3,0.272896,0.490432,0.7,256,1024
scheme4,2,5,64,16,7,7,256,256,3,3,0.301088,0.492544,0.7,256,512
scheme4,2,5,8,32,7,7,256,256,3,3,0.502400,0.948448,0.7,256,8192
scheme4,2,5,32,32,7,7,256,256,3,3,0.499424,0.943552,0.7,256,2048
scheme4,2,5,64,32,7,7,256,256,3,3,0.528416,0.948448,0.7,256,1024
scheme4,2,6,8,1,7,7,256,256,3,3,0.043360,0.158464,0.7,256,256
scheme4,2,6,32,1,7,7,256,256,3,3,0.078560,0.157952,0.7,256,64
scheme4,2,6,64,1,7,7,256,256,3,3,0.130560,0.157792,0.7,256,32
scheme4,2,6,8,2,7,7,256,256,3,3,0.059744,0.158592,0.7,256,512
scheme4,2,6,32,2,7,7,256,256,3,3,0.086496,0.158560,0.7,256,128
scheme4,2,6,64,2,7,7,256,256,3,3,0.135872,0.159296,0.7,256,64
scheme4,2,6,8,4,7,7,256,256,3,3,0.090720,0.192352,0.7,256,1024
scheme4,2,6,32,4,7,7,256,256,3,3,0.112608,0.193536,0.7,256,256
scheme4,2,6,64,4,7,7,256,256,3,3,0.141120,0.192448,0.7,256,128
scheme4,2,6,8,8,7,7,256,256,3,3,0.147520,0.337024,0.7,256,2048
scheme4,2,6,32,8,7,7,256,256,3,3,0.175648,0.337152,0.7,256,512
scheme4,2,6,64,8,7,7,256,256,3,3,0.188384,0.330112,0.7,256,256
scheme4,2,6,8,16,7,7,256,256,3,3,0.263264,0.485792,0.7,256,4096
scheme4,2,6,32,16,7,7,256,256,3,3,0.288928,0.488160,0.7,256,1024
scheme4,2,6,64,16,7,7,256,256,3,3,0.326720,0.485792,0.7,256,512
scheme4,2,6,8,32,7,7,256,256,3,3,0.494112,0.945408,0.7,256,8192
scheme4,2,6,32,32,7,7,256,256,3,3,0.501600,0.944064,0.7,256,2048
scheme4,2,6,64,32,7,7,256,256,3,3,0.540064,0.944640,0.7,256,1024
scheme4,2,7,8,1,7,7,256,256,3,3,0.037600,0.158848,0.7,256,128
scheme4,2,7,32,1,7,7,256,256,3,3,0.077344,0.157856,0.7,256,32
scheme4,2,7,64,1,7,7,256,256,3,3,0.135456,0.158400,0.7,256,16
scheme4,2,7,8,2,7,7,256,256,3,3,0.045504,0.159168,0.7,256,256
scheme4,2,7,32,2,7,7,256,256,3,3,0.083008,0.158432,0.7,256,64
scheme4,2,7,64,2,7,7,256,256,3,3,0.138752,0.158624,0.7,256,32
scheme4,2,7,8,4,7,7,256,256,3,3,0.064576,0.192480,0.7,256,512
scheme4,2,7,32,4,7,7,256,256,3,3,0.090656,0.193664,0.7,256,128
scheme4,2,7,64,4,7,7,256,256,3,3,0.141248,0.192416,0.7,256,64
scheme4,2,7,8,8,7,7,256,256,3,3,0.108768,0.336736,0.7,256,1024
scheme4,2,7,32,8,7,7,256,256,3,3,0.118368,0.344544,0.7,256,256
scheme4,2,7,64,8,7,7,256,256,3,3,0.162464,0.342432,0.7,256,128
scheme4,2,7,8,16,7,7,256,256,3,3,0.187264,0.490080,0.7,256,2048
scheme4,2,7,32,16,7,7,256,256,3,3,0.199072,0.491968,0.7,256,512
scheme4,2,7,64,16,7,7,256,256,3,3,0.212736,0.490528,0.7,256,256
scheme4,2,7,8,32,7,7,256,256,3,3,0.339840,0.945184,0.7,256,4096
scheme4,2,7,32,32,7,7,256,256,3,3,0.348864,0.949792,0.7,256,1024
scheme4,2,7,64,32,7,7,256,256,3,3,0.371008,0.952032,0.7,256,512
scheme4,3,2,8,1,7,7,256,256,3,3,0.042912,0.158304,0.7,256,384
scheme4,3,2,32,1,7,7,256,256,3,3,0.058272,0.158720,0.7,256,96
scheme4,3,2,64,1,7,7,256,256,3,3,0.091424,0.157984,0.7,256,48
scheme4,3,2,8,2,7,7,256,256,3,3,0.065248,0.159296,0.7,256,768
scheme4,3,2,32,2,7,7,256,256,3,3,0.077056,0.158560,0.7,256,192
scheme4,3,2,64,2,7,7,256,256,3,3,0.104832,0.158784,0.7,256,96
scheme4,3,2,8,4,7,7,256,256,3,3,0.107040,0.192448,0.7,256,1536
scheme4,3,2,32,4,7,7,256,256,3,3,0.124736,0.194112,0.7,256,384
scheme4,3,2,64,4,7,7,256,256,3,3,0.128256,0.192416,0.7,256,192
scheme4,3,2,8,8,7,7,256,256,3,3,0.191776,0.335648,0.7,256,3072
scheme4,3,2,32,8,7,7,256,256,3,3,0.198624,0.338528,0.7,256,768
scheme4,3,2,64,8,7,7,256,256,3,3,0.224544,0.344640,0.7,256,384
scheme4,3,2,8,16,7,7,256,256,3,3,0.359552,0.492608,0.7,256,6144
scheme4,3,2,32,16,7,7,256,256,3,3,0.358816,0.486496,0.7,256,1536
scheme4,3,2,64,16,7,7,256,256,3,3,0.376640,0.486752,0.7,256,768
scheme4,3,2,8,32,7,7,256,256,3,3,0.684192,0.950848,0.7,256,12288
scheme4,3,2,32,32,7,7,256,256,3,3,0.676640,0.945888,0.7,256,3072
scheme4,3,2,64,32,7,7,256,256,3,3,0.689088,0.946560,0.7,256,1536
scheme4,3,3,8,1,7,7,256,256,3,3,0.039488,0.158400,0.7,256,288
scheme4,3,3,32,1,7,7,256,256,3,3,0.064832,0.158720,0.7,256,72
scheme4,3,3,64,1,7,7,256,256,3,3,0.108832,0.157856,0.7,256,36
scheme4,3,3,8,2,7,7,256,256,3,3,0.057632,0.159232,0.7,256,576
scheme4,3,3,32,2,7,7,256,256,3,3,0.076480,0.159328,0.7,256,144
scheme4,3,3,64,2,7,7,256,256,3,3,0.115168,0.159392,0.7,256,72
scheme4,3,3,8,4,7,7,256,256,3,3,0.090688,0.192960,0.7,256,1152
